incident_id,incident_date,incident_address,incident_city,incident_zip,incident_county
2875,2016-05-03,208 prairie street,metcalf,61940,edgar
2876,2016-05-21,237 crane street,virden,62690,macoupin
2877,2016-05-17,606 simpson,cisne,62823,wayne
2878,2016-05-18,403 west main,watson,62473,effingham
2879,2016-05-18,2615 west valley view,quincy,62305,adams
2880,2016-05-05,632 lincoln street,lincoln,61401,knox
2881,2016-05-05,210 kane drive,herrin,62948,williamson
2882,2016-05-05,500 normal avenue,normal,61761,mclean
2883,2016-05-04,2269 east prairie street,decatur,62521,macon
2884,2016-04-26,17 donna drive,oakwood,61858,vermilion
2885,2016-04-25,803 west end avenue,paris,61944,edgar
2886,2016-04-25,918 west crawford,paris,61944,edgar
2887,2016-05-02,2269 east prairie street,decatur,62521,macon
2888,2016-07-11,603 short street,bluford,62814,jefferson
2889,2016-12-13,806 south walnut street,sesser,62884,franklin
2890,2016-06-08,202 west market street,havana,62644,mason
2891,2016-07-12,311 park ridge lane,pekin,61554,tazewell
2892,2016-05-05,2269 east prairie street,decatur,62521,macon
2893,2016-06-28,1831 perrysville road: lot 46,danville,61832,vermilion
2894,2016-04-18,1835 perrysville road: lot 46,danville,61832,vermilion
2895,2016-12-01,406 milton street,paris,61944,edgar
2896,2016-12-05,7 huntleigh drive,collinsville,62234,madison
2897,2016-12-12,2230 east ash street,springfield,62703,sangamon
2898,2016-12-14,229 westwood: apt c,paris,61944,edgar
2899,2016-12-16,2102 champaign street,mattoon,61938,coles
2900,2016-12-29,139 north arthur avenue,galesburg,61401,knox
2901,2016-12-22,727 south st. louis street,sparta,62286,randolph
2902,2016-12-23,200 maine street: rooms 306 and 304,quincy,62301,adams
2903,2016-12-23,321 south court: lot 49,west city,62812,franklin
2904,2017-01-05,913 south cedar,galesburg,61401,knox
2905,2017-01-05,2228 south 11th street,springfield,62702,sangamon
2906,2017-01-10,19441 big dog avenue,petersburg,62675,menard
2907,2017-01-10,508 union street,paris,61944,edgar
2908,2017-01-14,544 brooklyn avenue: lot 23,jacksonville,62650,morgan
2909,2017-01-18,1106 bailey lane,benton,62812,franklin
2910,2017-01-16,214 east randolph street,havana,62644,mason
2911,2017-01-26,2102 south renfro street,springfield,62703,sangamon
2912,2017-01-21,43 west beach avenue,wood river,62095,madison
2913,2017-01-28,614 interurban circle,hillsboro,62049,montgomery
2914,2017-01-31,808 arch street,alton,62002,madison
2915,2017-02-03,2833 south 12th street,springfield,62703,sangamon
2916,2017-02-03,3226 spring lake road,manito,61546,tazewell
2917,2017-02-06,826 west madison: lot 1,,62640,macoupin
2918,2017-02-16,17102 west 145th street,lockport,60441,will
2919,2017-02-10,1858 south renfro street,springfield,62703,sangamon
2920,2017-02-06,208 ebony street: #4,murrayville,62668,morgan
2921,2017-02-27,1197 east 2100th street,liberty,62347,adams
2922,2017-03-01,3 fairview court,taylorville,62568,christian
2923,2017-03-03,1014 lincoln road,marquette heights,61554,tazewell
2924,2017-03-03,3029 east elm street,springfield,62702,sangamon
2925,2017-03-09,831 south lincoln,litchfield,62056,montgomery
2926,2017-03-03,415 illinois street,westville,61883,vermilion
2927,2017-03-16,110 jackson avenue,charleston,61920,coles
2928,2017-03-08,466 fiddler ridge road,murphysboro,62966,jackson
2929,2017-03-13,2501 shelts lane,quincy,62305,adams
2930,2017-03-23,305 east charleston road,ashmore,61912,coles
2931,2017-04-03,2420 east locust,decatur,62526,macon
2932,2017-04-04,309 west locust,atwood,61913,piatt
2933,2017-04-07,211 north first,elkville,62932,jackson
2934,2017-04-19,708 north 8th street,benld,62009,macoupin
2935,2017-04-21,5582 north higgin switch road,olney,62450,richland
2936,2017-04-24,229 south david street,springfield,62703,sangamon
2937,2017-05-01,526 west jefferson street,petersburg,62675,menard
2938,2017-03-08,310 south 2nd street,laplace,61936,piatt
2939,2017-04-19,304 west elm street,neponset,61345,bureau
2940,2017-05-03,1751 north grand avenue west: lot 75,springfield,62702,sangamon
2941,2017-05-12,2522 church street,hallsville,61727,dewitt
2942,2017-05-19,1123 east fairchild street,danville,61832,vermilion
2943,2017-05-22,1310 north 2nd street,springfield,62702,sangamon
2944,2017-05-21,1100 north clay street,jacksonville,62650,morgan
2945,2017-05-08,916 north 5th street,quincy,62301,adams
2946,2017-05-26,912 south 1st street: apt c,springfield,62704,sangamon
2947,2017-05-25,3012 warren avenue,granite city,62040,madison
2948,2017-05-27,726 south first street,belleville,62220,st. clair
2949,2017-05-31,609 north chiles,carlinville,62626,macoupin
2950,2017-03-20,1115 lincoln avenue,charleston,61920,coles
2951,2017-06-07,432 east lorena avenue,wood river,62095,madison
2952,2016-01-05,715 west sherman street,taylorville,62568,christian
2953,2016-01-06,704 washington street,quincy,62301,adams
2954,2016-01-07,219 south 11th street,quincy,62301,adams
2955,2016-01-06,418 west washington street: apt 3,paris,61944,edgar
2956,2016-01-07,719 wayne street,danville,61832,vermilion
2957,2016-01-11,246 sullivan park south,sullivan,61951,moultrie
2958,2016-01-13,110 north adams street,marietta,61459,fulton
2959,2016-01-14,111 seba street,hurst,62949,williamson
2960,2016-01-17,1403 east york street,olney,62450,richland
2961,2016-01-17,1259 south college street,salem,62881,marion
2962,2016-01-19,2495 north hill avenue: trailer 11,decatur,62562,macon
2963,2016-01-06,833 south fayette street,jacksonville,62650,morgan
2964,2016-01-13,413 north prairie street: apt 6,jacksonville,62650,morgan
2965,2016-01-15,1006 7th street,lincoln,62656,logan
2966,2016-01-18,1701 j. david jones parkway: room 216,springfield,62702,sangamon
2967,2016-01-19,705 westwood drive,fairfield,62837,wayne
2968,2016-01-22,301 twin drive,caseyville,62232,st. clair
2969,2016-01-26,29 rosewod drive: apt 1,clinton,61727,dewitt
2970,2016-01-27,16832 81st avenue: apt 1n,tinley park,60477,cook
2971,2016-01-08,213 north water street: apt 1,wilmington,60481,will
2972,2017-03-17,1005 oak street,beardstown,62618,cass
2973,2017-03-03,205 east lucretia,sesser,62884,franklin
2974,2017-02-27,1014 lincoln road,marquette heights,61554,tazewell
2975,2017-02-03,3226 spring lake road,manito,61546,tazewell
2976,2017-01-17,1106 bailey lane,benton,62812,franklin
2977,2017-01-05,503 1/2 calumet street,marion,62959,williamson
2978,2018-02-11,802 east karsten,steeleville,62288,randolph
2979,2018-01-21,1554 east prairie,decatur,62521,macon
2980,2018-02-19,415 south state avenue,freeport,61032,stephenson
2981,2018-02-20,110 east 4th street,mineral,61344,bureau
2982,2018-03-02,1039 north 1st street,springfield,62702,sangamon
2983,2018-03-01,425 north illinois,atwood,61913,piatt
2984,2018-02-15,916 south central ave,paris,61944,edgar
2985,2018-03-26,14016 cutler street,benton,62812,franklin
2986,2018-03-26,220 catherine: apt d,pekin,61554,tazewell
2987,2018-04-11,222 east allen street,springfield,62702,sangamon
2988,2018-04-17,1129 east spruce street,springfield,62703,sangamon
2989,2018-04-13,412 scenic drive,quincy,62301,adams
2990,2018-04-10,2021 south 1st street,springfield,62704,sangamon
2991,2018-04-17,1600 riverdale road: lot 37,rock falls,61071,whiteside
2992,2018-04-19,1704 east poplar street,west frankfort,62896,franklin
2993,2018-05-21,121 west center street,wilsonville,62033,macoupin
2994,2018-05-23,2816 juniper drive,metropolis,62960,massac
2995,2016-01-27,1831 perrysville road: lot 48,danville,61834,vermilion
2996,2016-01-27,2679 east 24th street,granite city,62040,madison
2997,2016-01-29,211 ohren lane: room 117,litchfield,62056,montgomery
2998,2016-01-30,440 south henderson street,galesburg,61401,knox
2999,2016-01-31,901 foley avenue,champaign,61401,champaign
3000,2016-01-25,4704 west whipp avenue,bartonville,61607,peoria
3001,2016-01-29,713 south 19th street,herrin,62948,williamson
3002,2016-01-28,322 peach street,east dubuque,61025,jo daviess
3003,2016-01-21,106 nicklas avenue,danville,61832,vermilion
3004,2016-01-26,409 east oak street,brownstown,62418,fayette
3005,2016-01-29,700 south willow street,effingham,62401,effingham
3006,2016-02-03,110 east adams street: apt 2,rushville,62681,schuyler
3007,2016-02-02,305 chestnut street,paris,61944,edgar
3008,2016-02-02,211 north sherman street,harrisburg,62946,saline
3009,2016-02-04,28 west side square,macomb,61455,mcdonough
3010,2016-01-31,145 duffield avenue,galesburg,61401,knox
3011,2016-02-10,175 west warren street,warrensburg,62573,macon
3012,2016-02-03,308 east fulton street,farmington,61531,fulton
3013,2016-02-09,1501 ne jefferson street,peoria,61603,peoria
3014,2016-02-12,861 east south street,galesburg,61401,knox
3015,2016-02-06,410 west 3rd street,galesburg,61401,knox
3016,2016-02-22,845 case avenue,jacksonville,62650,morgan
3017,2016-02-22,229 west college avenue: apt 2,jacksonville,62650,morgan
3018,2016-02-17,612 spring street,fairfield,62837,wayne
3019,2016-02-23,705 south 6th street,girard,62640,macoupin
3020,2016-02-23,1021 south walnut street,litchfield,62056,montgomery
3021,2016-02-15,1301 grace street,georgetown,61846,vermilion
3022,2016-02-29,7 draco drive,freeburg,62243,st. clair
3023,2016-02-29,110 south walnut street,de soto,62924,jackson
3024,2016-02-29,901 east kinsey street,peoria,61603,peoria
3025,2017-06-08,211 1/2 brady lane,urbana,61802,champaign
3026,2017-06-21,917 north 8th street,springfield,62702,sangamon
3027,2016-03-02,219 north 5th street,auburn,62615,sangamon
3028,2016-03-02,610 south pleasant street,hutsonville,61610,crawford
3029,2016-03-03,408 west washington street,broughton,62817,hamilton
3030,2016-03-03,1905 clarke street,murphysboro,62966,jackson
3031,2016-02-24,805 allen avenue,jacksonville,62650,morgan
3032,2016-03-04,814 chamness road,royalton,62938,franklin
3033,2016-03-09,202 west adams street,belleville,62220,st. clair
3034,2016-03-09,3236 west chain of rocks: room 209,granite city,62040,madison
3035,2016-03-10,905 oak street,edgewood,62426,effingham
3036,2016-03-04,466 west second street,braidwood,60408,will
3037,2016-03-08,8584 north 1850 east road,georgetown,61846,vermilion
3038,2016-03-14,438 oak street: apt. 18,danville,61832,vermilion
3039,2016-03-15,108 park lane: lot 21,jonesboro,62952,union
3040,2016-03-15,833 south fayette street,jacksonville,62650,morgan
3041,2016-03-15,423 west lafayette avenue,jacksonville,62650,morgan
3042,2016-03-17,190 union road,waverly,62692,morgan
3043,2016-03-22,308 5th street: apt b1,bridgeport,62417,lawrence
3044,2016-03-25,241 wagner drive,creve coeur,61610,tazewell
3045,2016-03-24,328 south state street,gibson city,60936,ford
3046,2016-03-29,135 delaware street,westville,61883,vermilion
3047,2016-03-29,511 west madison street,paris,61944,edgar
3048,2016-03-28,1775 east belvidere road: room 129,grayslake,60030,lake
3049,2016-04-03,413 il highway 106,barry,62312,pike
3050,2016-03-31,914 north state street,marion,62959,williamson
3051,2016-04-05,604 west 4th street,centralia,62801,clinton
3052,2016-04-06,305 harrison street,vergennes,62994,jackson
3053,2016-04-08,1612 south stanley street,peoria,61605,peoria
3054,2016-04-04,5201 north 10th street,herrin,62948,williamson
3055,2016-04-08,107 east 16th street,georgetown,61846,vermilion
3056,2016-04-08,301 east van buren avenue,farina,62838,fayette
3057,2016-04-05,96 garfield avenue,galesburg,61401,knox
3058,2016-04-07,1901 court street: room 34,pekin,61554,tazewell
3059,2016-03-10,328 east 12th avenue east,milan,61264,rock island
3060,2016-04-14,41 main street,exeter,62621,scott
3061,2016-04-12,1232 brookfield drive,decatur,62521,macon
3062,2016-04-15,305 south street,cisne,62823,wayne
3063,2016-04-15,202 west woodcrest drive,collinsville,62234,madison
3064,2016-04-18,303 mattison street,east galesburg,61430,knox
3065,2016-04-21,633 oak street: apt 3,quincy,62301,adams
3066,2016-04-21,3005 west starr street,peoria,61605,peoria
3067,2016-04-19,831 west hillcrest drive,dekalb,60115,dekalb
3068,2016-04-27,132 west booster road,o'fallon,62269,st. clair
3069,2016-04-28,409 east cooke street,mount pulaski,62548,logan
3070,2016-04-27,2506 college street,mount vernon,62864,jefferson
3071,2017-06-27,2009 gregory court,springfield,62703,sangamon
3072,2017-06-20,135 1/2 north state street,westville,61883,vermilion
3073,2017-06-21,501 south central: apt 1,paris,61944,edgar
3074,2017-05-28,402 spring street,rosiclare,62982,hardin
3075,2017-07-14,700 south 16th street,quincy,62301,adams
3076,2017-08-11,116 grove street,ullin,62992,pulaski
3077,2017-08-12,594 east berrien street,galesburg,61401,knox
3078,2017-08-17,502 gay street,pittsfield,62363,pike
3079,2017-06-13,716 coxspur road,zeigler,62999,franklin
3080,2017-07-31,605 w oak street: apt 2r,carbondale,62901,jackson
3081,2017-08-07,118 van buren street: apt 3,danville,61832,vermilion
3082,2017-08-08,401 north milton avenue: apt 9,springfield,62702,sangamon
3083,2017-08-08,980 east ash street,canton,61520,fulton
3084,2017-08-15,1407 west 23rd street,sterling,61081,whiteside
3085,2017-08-10,820 central avenue: apt 2,tilton,61833,vermilion
3086,2017-08-28,1302 4th avenue: apt 4,moline,61265,rock island
3087,2017-08-31,584 210th avenue,monmouth,61462,warren
3088,2017-08-31,210 1/2 main street,chadwick,61014,carroll
3089,2017-08-31,1316 north osborn,springfield,62702,sangamon
3090,2017-10-02,115 1/2 hennepin,lincoln,62656,logan
3091,2017-10-02,205 south prairie street: apt 3,jacksonville,62650,morgan
3092,2017-09-19,804 west loucks avenue,peoria,61604,peoria
3093,2017-10-03,173 mcdowell road,murphysboro,62966,jackson
3094,2017-10-06,435 north broad streets: apt 2,galesburg,61401,knox
3095,2017-11-22,508 harrison street,herrin,62948,williamson
3096,2017-12-01,28 park lane,clinton,61727,dewitt
3097,2017-11-07,28267 east 9th road,morrisonville,62546,montgomery
3098,2017-11-08,1610 6th street,lawrenceville,62439,lawrence
3099,2017-11-06,700 north dirksen parkway: room 117,springfield,62702,sangamon
3100,2017-03-11,13661 1st street,pekin,61554,tazewell
3101,2017-11-03,1155 highway 142,eldorado,62930,saline
3102,2017-10-26,1384 north union street,decatur,62826,macon
3103,2018-01-03,803 allen street: apartment a,pekin,61554,tazewell
3104,2018-01-09,605 bristow,belleville,62221,st. clair
3105,2018-01-17,2021 south 1st street,springfield,62704,sangamon
3106,2018-01-06,312 north 18th street,herrin,62948,williamson
3107,2018-01-09,607 south east street,abingdon,61410,knox
3108,2017-12-04,1818 east spruce street,springfield,62703,sangamon
3109,2017-09-21,1375 north church street,decatur,62526,macon
3110,2017-12-04,2018 east edwards street,springfield,62704,sangamon
3111,2017-12-16,1011 west tuttle street,decatur,62522,macon
3112,2017-12-21,511 west witt street,loraine,62349,adams
3113,2017-12-21,309 south 16th street,herrin,62948,williamson
3114,2017-07-06,315 walnut street,harrisburg,62946,saline
3115,2017-04-24,2917 w. lincoln road,mchenry,60051,mchenry
3116,2017-03-27,1023 madison street,quincy,62301,adams
3117,2017-03-06,80 phillips drive,decatur,62521,macon
3118,2017-03-19,630 north cedar street,galesburg,61401,knox
3119,2018-05-26,1610 west margaret ave,peoria,61604,peoria
3120,2016-03-28,808 west market street: apt 1 a,bloomington,61701,mclean
3121,2016-03-31,629 lind street,quincy,62301,adams
3122,2016-03-17,1311 north state route 50,bourbonnais,60914,kankakee
3123,2015-12-20,1945 south schuyler avenue: trailer c2,kankakee,60901,kankakee
3124,2015-12-23,202 north street,neponset,61345,bureau
3125,2015-12-31,815 hardin avenue: apt 53 and apt 54,jacksonville,62650,morgan
3126,2018-06-06,401 mckinley st.,anna,62906,union
3127,2018-06-06,103 south 13th street,pekin,61554,tazewell
3128,2018-06-08,838 locust st.,pontiac,61764,livingston
3129,2018-06-18,255 kimber road,dongola,62926,union
3130,2018-06-20,1403 monroe ave,johnston city,62951,williamson
3131,2018-06-25,41 lakewood manor trailer park,effingham,62401,effingham
3132,2018-06-27,2798 doctor springs road,carterville,62918,williamson
3133,2018-07-14,305 north 4th street,effingham,62401,effingham
3134,2018-07-19,518 calhoun avenue,springfield,62702,sangamon
3135,2018-07-19,641 jackson st,quincy,62301,adams
3136,2018-07-31,19 amos valley drive,springfield,62702,sangamon
3137,2018-08-02,118 village,pontoon beach,62040,madison
3138,2018-08-06,1039 n 1st street,springfield,62702,sangamon
3139,2018-08-07,400 west hay street: apt 4,springfield,62702,sangamon
3140,2018-08-29,116 4th street,charleston,61920,coles
3141,2018-08-29,665 wrights crossing,cobden,62920,union
3142,2018-08-31,421 north 10th street,herrin,62948,williamson
3143,2018-09-03,1430 south 16th street,springfield,62703,sangamon
